Path,Mask Path,Species,LAB Color,color_label
flowers/iris/2557708900_d00e8b3589_c.jpg,masks/iris_2557708900_d00e8b3589_c.pt,iris,[     176.85      129.49      118.84],pink
flowers/iris/25644138578_bd2aac2fcf_c.jpg,masks/iris_25644138578_bd2aac2fcf_c.pt,iris,[     146.34       133.1      130.85],brown
flowers/iris/2566119007_9f7a781c51_c.jpg,masks/iris_2566119007_9f7a781c51_c.pt,iris,[     107.48      185.19      64.415],purple
flowers/iris/2566216005_bdeb8f393f_c.jpg,masks/iris_2566216005_bdeb8f393f_c.pt,iris,[     224.07      118.64      161.92],white
flowers/iris/2566759786_cb4e1b3b36_c.jpg,masks/iris_2566759786_cb4e1b3b36_c.pt,iris,[     105.65      151.78      87.104],purple
flowers/iris/2567025932_8487cd37cb_c.jpg,masks/iris_2567025932_8487cd37cb_c.pt,iris,[     20.398      141.36      114.85],maroon
flowers/iris/2567732726_ee7785c629_c.jpg,masks/iris_2567732726_ee7785c629_c.pt,iris,[     141.98      154.91      82.295],purple
flowers/iris/2572109745_4565fc7369_c.jpg,masks/iris_2572109745_4565fc7369_c.pt,iris,[     127.05      155.01      78.427],purple
flowers/iris/2572109923_2954f7b950_c.jpg,masks/iris_2572109923_2954f7b950_c.pt,iris,[      156.9      152.69      84.712],purple
flowers/iris/2572936158_2dc9bb5b37_c.jpg,masks/iris_2572936158_2dc9bb5b37_c.pt,iris,[     153.08      152.58      76.782],purple
flowers/iris/2573501175_da746f9eca_c.jpg,masks/iris_2573501175_da746f9eca_c.pt,iris,[     123.68      157.63      73.049],purple
flowers/iris/2573782629_59316b0251_c.jpg,masks/iris_2573782629_59316b0251_c.pt,iris,[     27.861      137.18      114.36],maroon
flowers/iris/2574722859_ef84d3241a_c.jpg,masks/iris_2574722859_ef84d3241a_c.pt,iris,[     173.73      156.55      83.575],pink
flowers/iris/2574742986_f222d19eac_c.jpg,masks/iris_2574742986_f222d19eac_c.pt,iris,[     125.55      132.78      152.92],brown
flowers/iris/2575107777_4ffa578bc0_c.jpg,masks/iris_2575107777_4ffa578bc0_c.pt,iris,[     78.687       170.9      66.954],purple
flowers/iris/2583134870_09d19cf78e_c.jpg,masks/iris_2583134870_09d19cf78e_c.pt,iris,[     148.31      146.11       99.05],purple
flowers/iris/2585910165_081ecbd2f3_c.jpg,masks/iris_2585910165_081ecbd2f3_c.pt,iris,[     128.38      158.74      79.426],purple
flowers/iris/2586377674_954e980c84_c.jpg,masks/iris_2586377674_954e980c84_c.pt,iris,[     145.13      149.89       85.06],purple
flowers/iris/2586380522_d0917a3a27_c.jpg,masks/iris_2586380522_d0917a3a27_c.pt,iris,[      124.7      163.46      93.782],purple
flowers/iris/2608014074_346a3c2bcd_c.jpg,masks/iris_2608014074_346a3c2bcd_c.pt,iris,[      130.5      161.08      77.417],purple
flowers/iris/26122634754_d4f546d541_c.jpg,masks/iris_26122634754_d4f546d541_c.pt,iris,[     216.01       125.6      145.19],white
flowers/iris/2614011980_eef21ba455_c.jpg,masks/iris_2614011980_eef21ba455_c.pt,iris,[     69.716      148.08       105.4],maroon
flowers/iris/26237260714_5f9a3b800e_c.jpg,masks/iris_26237260714_5f9a3b800e_c.pt,iris,[     172.28      140.04      139.48],pink
flowers/iris/2624174010_4620f6f0a0_c.jpg,masks/iris_2624174010_4620f6f0a0_c.pt,iris,[     218.24      129.35       124.8],white
flowers/iris/2624262631_1ee38d9841_c.jpg,masks/iris_2624262631_1ee38d9841_c.pt,iris,[     113.03      165.32       67.69],purple
flowers/iris/2624941294_b939711b08_c.jpg,masks/iris_2624941294_b939711b08_c.pt,iris,[     166.15      162.47       83.65],purple
flowers/iris/2625081690_c143ff1988_c.jpg,masks/iris_2625081690_c143ff1988_c.pt,iris,[     158.89      164.49      77.195],purple
flowers/iris/26332432598_57c1b46b1f_c.jpg,masks/iris_26332432598_57c1b46b1f_c.pt,iris,[     79.397       132.5      148.52],maroon
flowers/iris/26385803895_9fc3bb7bd4_c.jpg,masks/iris_26385803895_9fc3bb7bd4_c.pt,iris,[      148.6      154.51      100.32],purple
flowers/iris/2641163014_2413fdda79_c.jpg,masks/iris_2641163014_2413fdda79_c.pt,iris,[     130.38       154.6      83.012],purple
flowers/iris/26514327762_e0d521a8d3_c.jpg,masks/iris_26514327762_e0d521a8d3_c.pt,iris,[     149.48      173.75      80.677],purple
flowers/iris/2654548742_9d62a8d0f4_c.jpg,masks/iris_2654548742_9d62a8d0f4_c.pt,iris,[     158.25      163.56      90.004],purple
flowers/iris/26591224416_84a4764cef_c.jpg,masks/iris_26591224416_84a4764cef_c.pt,iris,[     135.07      150.71      126.33],brown
flowers/iris/26615124863_ae84b8bd62_c.jpg,masks/iris_26615124863_ae84b8bd62_c.pt,iris,[     153.55      146.29      86.714],purple
flowers/iris/2662830057_92779189ff_c.jpg,masks/iris_2662830057_92779189ff_c.pt,iris,[     109.71       165.4      166.61],red
flowers/iris/26648049736_f5c54d9793_c.jpg,masks/iris_26648049736_f5c54d9793_c.pt,iris,[     210.53      122.87      158.81],white
flowers/iris/26663807244_2f4c80fd42_c.jpg,masks/iris_26663807244_2f4c80fd42_c.pt,iris,[     50.307      172.35      65.393],maroon
flowers/iris/2669474557_742340ee32_c.jpg,masks/iris_2669474557_742340ee32_c.pt,iris,[     106.76       194.6       56.61],purple
flowers/iris/26696931932_4795db69a6_c.jpg,masks/iris_26696931932_4795db69a6_c.pt,iris,[     214.54      124.01      132.49],white
flowers/iris/26711592773_a9b0ba2588_c.jpg,masks/iris_26711592773_a9b0ba2588_c.pt,iris,[     75.301      153.43       102.6],maroon
flowers/iris/26711602090_8771fdc84b_c.jpg,masks/iris_26711602090_8771fdc84b_c.pt,iris,[      93.64      153.83      92.624],purple
flowers/iris/26735100655_9b996ec9f4_c.jpg,masks/iris_26735100655_9b996ec9f4_c.pt,iris,[     142.84      143.61      89.055],purple
flowers/iris/26739413294_9454336756_c.jpg,masks/iris_26739413294_9454336756_c.pt,iris,[     108.86      161.59      103.39],purple
flowers/iris/26740979540_17918a39f4_c.jpg,masks/iris_26740979540_17918a39f4_c.pt,iris,[     73.485      166.73      86.827],maroon
flowers/iris/26742093495_9fbd1eea7f_c.jpg,masks/iris_26742093495_9fbd1eea7f_c.pt,iris,[     199.02      137.89       102.6],pink
flowers/iris/26774374114_6d377e63e8_c.jpg,masks/iris_26774374114_6d377e63e8_c.pt,iris,[     113.26      170.01      78.291],purple
flowers/iris/26777968710_1952623fc8_c.jpg,masks/iris_26777968710_1952623fc8_c.pt,iris,[      204.5      134.85      135.45],white
flowers/iris/26783377827_f4e82c0857_c.jpg,masks/iris_26783377827_f4e82c0857_c.pt,iris,[     113.59      176.83      52.255],purple
flowers/iris/26849459003_ea45c2189b_c.jpg,masks/iris_26849459003_ea45c2189b_c.pt,iris,[     150.63      162.73      125.27],pink
flowers/iris/26864868024_909f74f678_c.jpg,masks/iris_26864868024_909f74f678_c.pt,iris,[     27.718      146.87      127.69],maroon
flowers/iris/26891941715_2ea5ecb141_c.jpg,masks/iris_26891941715_2ea5ecb141_c.pt,iris,[     117.76      165.79      86.463],purple
flowers/iris/26952328518_569f944c82_c.jpg,masks/iris_26952328518_569f944c82_c.pt,iris,[     137.61      169.12      90.952],purple
flowers/iris/27059169713_43fce365a4_c.jpg,masks/iris_27059169713_43fce365a4_c.pt,iris,[     182.37      128.93      127.51],pink
flowers/iris/27071041400_031ce70f60_c.jpg,masks/iris_27071041400_031ce70f60_c.pt,iris,[     207.82      117.84      172.01],yellow
flowers/iris/27123696535_dfd0ed2cb7_c.jpg,masks/iris_27123696535_dfd0ed2cb7_c.pt,iris,[     102.48      189.93      49.944],purple
flowers/iris/2720657246_13d59b2f33_c.jpg,masks/iris_2720657246_13d59b2f33_c.pt,iris,[     130.21      141.27      95.901],purple
flowers/iris/27220963404_93b97e9fd2_c.jpg,masks/iris_27220963404_93b97e9fd2_c.pt,iris,[     47.078      155.28      105.52],maroon
flowers/iris/27355148587_c3c61049f0_c.jpg,masks/iris_27355148587_c3c61049f0_c.pt,iris,[      99.41      166.67      72.989],purple
flowers/iris/27372999142_609e9df858_c.jpg,masks/iris_27372999142_609e9df858_c.pt,iris,[     137.34      162.37       138.5],brown
flowers/iris/27419054687_c8b3b18066_c.jpg,masks/iris_27419054687_c8b3b18066_c.pt,iris,[     183.24      135.37      102.07],pink
flowers/iris/27422482155_5fe51f09b2_c.jpg,masks/iris_27422482155_5fe51f09b2_c.pt,iris,[      191.1      133.89      120.68],pink
flowers/iris/27435424581_b4db19c9cb_c.jpg,masks/iris_27435424581_b4db19c9cb_c.pt,iris,[     52.949      153.65       96.14],maroon
flowers/iris/27436125285_bc32f066f6_c.jpg,masks/iris_27436125285_bc32f066f6_c.pt,iris,[     207.15      127.26      131.77],white
flowers/iris/27452553762_4d30053ebd_c.jpg,masks/iris_27452553762_4d30053ebd_c.pt,iris,[     142.98      142.47      181.34],orange
flowers/iris/2748142637_a587c9f651_c.jpg,masks/iris_2748142637_a587c9f651_c.pt,iris,[     51.116       158.9      89.533],maroon
flowers/iris/27540781760_50165460f4_c.jpg,masks/iris_27540781760_50165460f4_c.pt,iris,[     211.08      137.59      116.11],white
flowers/iris/27582030384_f27c28e3a4_c.jpg,masks/iris_27582030384_f27c28e3a4_c.pt,iris,[     168.63       129.2      129.71],pink
flowers/iris/27626004657_5ec2c97804_c.jpg,masks/iris_27626004657_5ec2c97804_c.pt,iris,[     110.27      142.45       109.9],purple
flowers/iris/27634408371_78d923d8f7_c.jpg,masks/iris_27634408371_78d923d8f7_c.pt,iris,[     75.569      177.36      75.201],purple
flowers/iris/2763729272_3ceecc23fb_c.jpg,masks/iris_2763729272_3ceecc23fb_c.pt,iris,[     100.94      146.75      116.57],brown
flowers/iris/27645538855_54a7edcf12_c.jpg,masks/iris_27645538855_54a7edcf12_c.pt,iris,[      189.1      127.07      136.69],pink
flowers/iris/2769760370_d7c67dee1a_c.jpg,masks/iris_2769760370_d7c67dee1a_c.pt,iris,[     164.43      129.13      126.95],pink
flowers/iris/27854422445_33e7fd0c34_c.jpg,masks/iris_27854422445_33e7fd0c34_c.pt,iris,[        185      126.46      119.77],pink
flowers/iris/27894000367_d321529b5b_c.jpg,masks/iris_27894000367_d321529b5b_c.pt,iris,[      37.78      155.41      96.351],maroon
flowers/iris/28147192098_43f681940f_c.jpg,masks/iris_28147192098_43f681940f_c.pt,iris,[     21.625      154.03      97.015],maroon
flowers/iris/2814880135_7c2f094891_c.jpg,masks/iris_2814880135_7c2f094891_c.pt,iris,[     96.837      169.28        83.3],purple
flowers/iris/28217014167_39844d3670_c.jpg,masks/iris_28217014167_39844d3670_c.pt,iris,[     77.325      155.02      89.947],maroon
flowers/iris/28283484088_62fc6bfdcb_c.jpg,masks/iris_28283484088_62fc6bfdcb_c.pt,iris,[     69.125      172.65      82.136],maroon
flowers/iris/28338003986_c4a2387126_c.jpg,masks/iris_28338003986_c4a2387126_c.pt,iris,[     31.745      156.94       104.5],maroon
flowers/iris/28408952038_cbbddc711b_c.jpg,masks/iris_28408952038_cbbddc711b_c.pt,iris,[     61.151      146.57      100.08],maroon
flowers/iris/28435110138_8ec481d5e0_c.jpg,masks/iris_28435110138_8ec481d5e0_c.pt,iris,[     119.16       158.3       122.1],brown
flowers/iris/2847028240_d7dc276ee1_c.jpg,masks/iris_2847028240_d7dc276ee1_c.pt,iris,[     222.85      135.53      122.98],white
flowers/iris/2852417974_acc7151cb7_c.jpg,masks/iris_2852417974_acc7151cb7_c.pt,iris,[     61.876      151.22      103.59],maroon
flowers/iris/2852418142_9c8e8af475_c.jpg,masks/iris_2852418142_9c8e8af475_c.pt,iris,[     134.25      144.88      122.09],brown
flowers/iris/28547099108_942ba67434_c.jpg,masks/iris_28547099108_942ba67434_c.pt,iris,[     192.68      122.57      178.38],yellow
flowers/iris/28547099248_245e4e7ed0_c.jpg,masks/iris_28547099248_245e4e7ed0_c.pt,iris,[     203.71      140.17       116.5],white
flowers/iris/28547099318_98ac5a03b8_c.jpg,masks/iris_28547099318_98ac5a03b8_c.pt,iris,[     237.36      128.51      123.47],white
flowers/iris/28547099438_38ac1343e9_c.jpg,masks/iris_28547099438_38ac1343e9_c.pt,iris,[     136.13      164.47      108.89],purple
flowers/iris/28547099728_e65e4e1a65_c.jpg,masks/iris_28547099728_e65e4e1a65_c.pt,iris,[     124.32      140.06      121.36],brown
flowers/iris/28547099788_e565177a24_c.jpg,masks/iris_28547099788_e565177a24_c.pt,iris,[     123.34      156.33      127.29],brown
flowers/iris/28661129018_edbbab8050_c.jpg,masks/iris_28661129018_edbbab8050_c.pt,iris,[     115.75      163.33      78.649],purple
flowers/iris/28811243060_d9debb00c6_c.jpg,masks/iris_28811243060_d9debb00c6_c.pt,iris,[     53.482      162.82      82.227],maroon
flowers/iris/28882613988_f722525f11_c.jpg,masks/iris_28882613988_f722525f11_c.pt,iris,[      169.3      142.19      102.45],pink
flowers/iris/2894203667_8b1b79cc3f_c.jpg,masks/iris_2894203667_8b1b79cc3f_c.pt,iris,[     71.988      141.61      109.17],maroon
flowers/iris/29107399967_6fe38920fa_c.jpg,masks/iris_29107399967_6fe38920fa_c.pt,iris,[     110.02      183.34      53.314],purple
flowers/iris/29214903848_660d3b0398_c.jpg,masks/iris_29214903848_660d3b0398_c.pt,iris,[     81.469      192.38      40.914],purple
flowers/iris/29247590697_a34c78352a_c.jpg,masks/iris_29247590697_a34c78352a_c.pt,iris,[     53.104      158.57      83.395],maroon
flowers/iris/2977784598_8bfebf62c9_c.jpg,masks/iris_2977784598_8bfebf62c9_c.pt,iris,[     56.556      145.99       133.6],maroon
flowers/iris/29793820331_192488f4af_c.jpg,masks/iris_29793820331_192488f4af_c.pt,iris,[     170.96      141.28      109.46],pink
flowers/iris/2987634074_c83c2e8c72_c.jpg,masks/iris_2987634074_c83c2e8c72_c.pt,iris,[      138.9      149.16      86.301],purple
flowers/iris/3006210327_6bf1f166e7_c.jpg,masks/iris_3006210327_6bf1f166e7_c.pt,iris,[     211.69      129.99      129.47],white
flowers/iris/30391376108_a7659fa3f7_c.jpg,masks/iris_30391376108_a7659fa3f7_c.pt,iris,[     68.973      156.03      126.47],maroon
flowers/iris/30458768038_03bf23575f_c.jpg,masks/iris_30458768038_03bf23575f_c.pt,iris,[     78.971      177.01      77.718],purple
flowers/iris/30517300125_46d359c8c9_c.jpg,masks/iris_30517300125_46d359c8c9_c.pt,iris,[       75.5      175.55      62.527],purple
flowers/iris/3086224230_6c0de62886_c.jpg,masks/iris_3086224230_6c0de62886_c.pt,iris,[     154.75      131.62      113.74],pink
flowers/iris/3095164737_acc176b7a2_c.jpg,masks/iris_3095164737_acc176b7a2_c.pt,iris,[     205.77      132.71      129.63],white
flowers/iris/3095164787_1c210f111c_c.jpg,masks/iris_3095164787_1c210f111c_c.pt,iris,[     201.39      133.24      133.88],white
flowers/iris/3096006376_931804f5d5_c.jpg,masks/iris_3096006376_931804f5d5_c.pt,iris,[      103.9         156      82.794],purple
flowers/iris/31106018168_03c667fef4_c.jpg,masks/iris_31106018168_03c667fef4_c.pt,iris,[     90.189      179.15      62.493],purple
flowers/iris/3125571955_ae61709621_c.jpg,masks/iris_3125571955_ae61709621_c.pt,iris,[     193.18      145.09       98.64],pink
flowers/iris/3162550402_c5d534d70f_c.jpg,masks/iris_3162550402_c5d534d70f_c.pt,iris,[     51.768      158.92      91.547],maroon
flowers/iris/3190002090_05562511c5_c.jpg,masks/iris_3190002090_05562511c5_c.pt,iris,[     121.16      158.11      82.993],purple
flowers/iris/3202352114_27a6d17021_c.jpg,masks/iris_3202352114_27a6d17021_c.pt,iris,[      194.3      128.18       126.4],white
flowers/iris/32172527653_7eb4b9ac56_c.jpg,masks/iris_32172527653_7eb4b9ac56_c.pt,iris,[     125.14      152.88      80.137],purple
flowers/iris/32179857847_c8abbee772_c.jpg,masks/iris_32179857847_c8abbee772_c.pt,iris,[     49.134      137.29      117.78],maroon
flowers/iris/3221111599_4253236ff6_c.jpg,masks/iris_3221111599_4253236ff6_c.pt,iris,[     109.96      184.21       82.08],purple
flowers/iris/3234529758_556c70e3da_c.jpg,masks/iris_3234529758_556c70e3da_c.pt,iris,[     141.54       150.4       89.68],purple
flowers/iris/3246883876_5caea33334_c.jpg,masks/iris_3246883876_5caea33334_c.pt,iris,[     122.85       139.6      119.26],brown
flowers/iris/32481165800_2fd5beafdd_c.jpg,masks/iris_32481165800_2fd5beafdd_c.pt,iris,[      192.7      144.09      140.24],pink
flowers/iris/3248876356_75f4475f5d_c.jpg,masks/iris_3248876356_75f4475f5d_c.pt,iris,[     111.92      157.78      81.356],purple
flowers/iris/32599698867_b047b6b652_c.jpg,masks/iris_32599698867_b047b6b652_c.pt,iris,[     65.452      157.47       122.1],maroon
flowers/iris/32608003863_6183373d1d_c.jpg,masks/iris_32608003863_6183373d1d_c.pt,iris,[     72.963       158.5      82.315],maroon
flowers/iris/3274756118_6ae1165848_c.jpg,masks/iris_3274756118_6ae1165848_c.pt,iris,[     194.72      126.21      131.52],white
flowers/iris/3277889642_b957b83a45_c.jpg,masks/iris_3277889642_b957b83a45_c.pt,iris,[     111.33      155.01       115.6],purple
flowers/iris/32850367893_3c0fc939a5_c.jpg,masks/iris_32850367893_3c0fc939a5_c.pt,iris,[     103.87      183.48      83.832],purple
flowers/iris/33112977281_ba27c7e11f_c.jpg,masks/iris_33112977281_ba27c7e11f_c.pt,iris,[     220.44      138.19      119.65],white
flowers/iris/3314626647_43d11a9838_c.jpg,masks/iris_3314626647_43d11a9838_c.pt,iris,[     83.239      174.24      61.933],purple
flowers/iris/3315461506_3711046d56_c.jpg,masks/iris_3315461506_3711046d56_c.pt,iris,[     65.519      157.67      96.421],maroon
flowers/iris/3317447035_9c54e32a6f_c.jpg,masks/iris_3317447035_9c54e32a6f_c.pt,iris,[     125.76      152.68      93.553],purple
flowers/iris/3318761127_db9c401d35_c.jpg,masks/iris_3318761127_db9c401d35_c.pt,iris,[     154.32      170.81      75.346],purple
flowers/iris/33192921423_2f93f8fa6f_c.jpg,masks/iris_33192921423_2f93f8fa6f_c.pt,iris,[     58.081      159.56          79],maroon
flowers/iris/33393151274_bc4d847a2c_c.jpg,masks/iris_33393151274_bc4d847a2c_c.pt,iris,[     106.44      187.15      74.199],purple
flowers/iris/3347852770_87ccb81122_c.jpg,masks/iris_3347852770_87ccb81122_c.pt,iris,[     113.21       156.6      86.417],purple
flowers/iris/33533931446_7dacdd5385_c.jpg,masks/iris_33533931446_7dacdd5385_c.pt,iris,[     168.71      148.54      91.979],pink
flowers/iris/335817339_ccd6309251_c.jpg,masks/iris_335817339_ccd6309251_c.pt,iris,[     121.93      175.89      69.231],purple
flowers/iris/33590877154_57de88bd3e_c.jpg,masks/iris_33590877154_57de88bd3e_c.pt,iris,[     88.437      180.62      68.386],purple
flowers/iris/33696364163_cd8e13ba02_c.jpg,masks/iris_33696364163_cd8e13ba02_c.pt,iris,[     109.18      167.56      69.596],purple
flowers/iris/33696402034_a0959ca7f6_c.jpg,masks/iris_33696402034_a0959ca7f6_c.pt,iris,[     112.93      179.89      64.711],purple
flowers/iris/33696402084_254013aa35_c.jpg,masks/iris_33696402084_254013aa35_c.pt,iris,[     191.43      122.97      157.92],white
flowers/iris/33710542733_73659a27a1_c.jpg,masks/iris_33710542733_73659a27a1_c.pt,iris,[     154.91      143.26      78.226],purple
flowers/iris/33752452694_8fd7d13f4f_c.jpg,masks/iris_33752452694_8fd7d13f4f_c.pt,iris,[     55.353      159.37      130.56],maroon
flowers/iris/33752456094_e5d8e9e505_c.jpg,masks/iris_33752456094_e5d8e9e505_c.pt,iris,[     163.03      127.53      129.19],pink
flowers/iris/33765087683_2405e8a1f0_c.jpg,masks/iris_33765087683_2405e8a1f0_c.pt,iris,[     126.23      161.83      80.071],purple
flowers/iris/33768191353_b76258cef2_c.jpg,masks/iris_33768191353_b76258cef2_c.pt,iris,[     216.36      126.66      130.35],white
flowers/iris/33785579773_ea6ea518a3_c.jpg,masks/iris_33785579773_ea6ea518a3_c.pt,iris,[     88.327      175.69      131.23],maroon
flowers/iris/33803689703_050faa3576_c.jpg,masks/iris_33803689703_050faa3576_c.pt,iris,[     198.21      149.69      121.04],pink
flowers/iris/33808546344_55f1c73566_c.jpg,masks/iris_33808546344_55f1c73566_c.pt,iris,[     132.15      139.14      93.716],purple
flowers/iris/33860698580_8140405f9d_c.jpg,masks/iris_33860698580_8140405f9d_c.pt,iris,[     22.263      141.83       110.8],maroon
flowers/iris/33881430516_cd2f9e63e1_c.jpg,masks/iris_33881430516_cd2f9e63e1_c.pt,iris,[     55.072      134.47      120.36],maroon
flowers/iris/33885428948_501e9e3d49_c.jpg,masks/iris_33885428948_501e9e3d49_c.pt,iris,[     157.59      156.83      89.547],purple
flowers/iris/33885602148_ac1fae3f8f_c.jpg,masks/iris_33885602148_ac1fae3f8f_c.pt,iris,[     70.758      142.39      107.03],maroon
flowers/iris/33921383786_d55020f4d6_c.jpg,masks/iris_33921383786_d55020f4d6_c.pt,iris,[     132.12      179.48      73.316],purple
flowers/iris/3396666977_8a40e0f02b_c.jpg,masks/iris_3396666977_8a40e0f02b_c.pt,iris,[      151.5      147.41       91.41],purple
flowers/iris/33978892840_5d8bf70c4c_c.jpg,masks/iris_33978892840_5d8bf70c4c_c.pt,iris,[     175.41      126.18      131.97],pink
flowers/iris/3398884794_8b8f1beda9_c.jpg,masks/iris_3398884794_8b8f1beda9_c.pt,iris,[      104.6      162.68      97.164],purple
flowers/iris/34030685083_08a93032cb_c.jpg,masks/iris_34030685083_08a93032cb_c.pt,iris,[     130.54      161.08      64.823],purple
flowers/iris/3407837376_5f2c3d69a8_c.jpg,masks/iris_3407837376_5f2c3d69a8_c.pt,iris,[     152.86      158.02      77.671],purple
flowers/iris/34151942523_939a1bdec9_c.jpg,masks/iris_34151942523_939a1bdec9_c.pt,iris,[     225.91      130.02      124.83],white
flowers/iris/34187376144_a50991aacb_c.jpg,masks/iris_34187376144_a50991aacb_c.pt,iris,[     74.513      179.65      71.929],purple
flowers/iris/34189082423_919dbc0faa_c.jpg,masks/iris_34189082423_919dbc0faa_c.pt,iris,[      103.3      170.59      56.626],purple
flowers/iris/34209551350_eb340281f4_c.jpg,masks/iris_34209551350_eb340281f4_c.pt,iris,[     158.79      130.01      191.94],orange
flowers/iris/34220627303_88d92b5658_c.jpg,masks/iris_34220627303_88d92b5658_c.pt,iris,[     77.252      175.63      83.029],purple
flowers/iris/34252782101_8700c26f53_c.jpg,masks/iris_34252782101_8700c26f53_c.pt,iris,[     104.88      163.06      80.955],purple
flowers/iris/34264344962_3134cc9596_c.jpg,masks/iris_34264344962_3134cc9596_c.pt,iris,[     215.52      129.35      124.55],white
flowers/iris/34278404803_e25be2a087_c.jpg,masks/iris_34278404803_e25be2a087_c.pt,iris,[     146.99      157.58      102.83],purple
flowers/iris/3428362433_1e705ac8d8_c.jpg,masks/iris_3428362433_1e705ac8d8_c.pt,iris,[     118.63       179.5      85.447],purple
flowers/iris/343260112_1ed93eea14_c.jpg,masks/iris_343260112_1ed93eea14_c.pt,iris,[     67.722      139.81      101.54],maroon
flowers/iris/34355853611_fab5afa7a6_c.jpg,masks/iris_34355853611_fab5afa7a6_c.pt,iris,[     172.98      148.37      89.079],pink
flowers/iris/34366672424_d4675407fb_c.jpg,masks/iris_34366672424_d4675407fb_c.pt,iris,[     190.35      152.15      97.097],pink
flowers/iris/3438290390_1bcc6d06b9_c.jpg,masks/iris_3438290390_1bcc6d06b9_c.pt,iris,[     84.879      159.87      92.991],purple
flowers/iris/34400404775_dd658ce7e3_c.jpg,masks/iris_34400404775_dd658ce7e3_c.pt,iris,[     198.36      117.06      192.39],yellow
flowers/iris/34413362842_dbd505c25a_c.jpg,masks/iris_34413362842_dbd505c25a_c.pt,iris,[     183.73      119.44      187.42],orange
flowers/iris/34476184244_82cd041c68_c.jpg,masks/iris_34476184244_82cd041c68_c.pt,iris,[     80.226      158.44       88.35],purple
flowers/iris/34506399085_173baaef1a_c.jpg,masks/iris_34506399085_173baaef1a_c.pt,iris,[     85.539      141.37      112.55],maroon
flowers/iris/34518579083_50cb298579_c.jpg,masks/iris_34518579083_50cb298579_c.pt,iris,[     27.395      148.03      110.06],maroon
flowers/iris/3453334097_6369765aab_c.jpg,masks/iris_3453334097_6369765aab_c.pt,iris,[     38.254       166.6      80.211],maroon
flowers/iris/34534107976_b0b8a4ed54_c.jpg,masks/iris_34534107976_b0b8a4ed54_c.pt,iris,[        104      155.07      140.85],brown
flowers/iris/34563563743_f8d11b02e8_c.jpg,masks/iris_34563563743_f8d11b02e8_c.pt,iris,[     163.01      154.41      98.287],pink
flowers/iris/34570378561_7b23cbcc0e_c.jpg,masks/iris_34570378561_7b23cbcc0e_c.pt,iris,[     35.946      141.82      107.01],maroon
flowers/iris/34623881693_d5b5b5dafe_c.jpg,masks/iris_34623881693_d5b5b5dafe_c.pt,iris,[     98.716      151.16      100.84],purple
flowers/iris/34636691785_099e4bed0a_c.jpg,masks/iris_34636691785_099e4bed0a_c.pt,iris,[      164.4      136.72      85.987],pink
flowers/iris/34645934674_9a91d4076f_c.jpg,masks/iris_34645934674_9a91d4076f_c.pt,iris,[     86.039       164.5      110.68],maroon
flowers/iris/34679741415_f681a27ba0_c.jpg,masks/iris_34679741415_f681a27ba0_c.pt,iris,[     187.29      141.75      93.992],pink
flowers/iris/34716874641_bce52ac053_c.jpg,masks/iris_34716874641_bce52ac053_c.pt,iris,[      113.5      184.17      51.213],purple
flowers/iris/3481049671_bcb7074016_c.jpg,masks/iris_3481049671_bcb7074016_c.pt,iris,[     101.72      181.73       95.82],purple
flowers/iris/34813147012_6aaa2cc997_c.jpg,masks/iris_34813147012_6aaa2cc997_c.pt,iris,[     122.58      156.04      86.292],purple
flowers/iris/3481861572_290a0a8dbd_c.jpg,masks/iris_3481861572_290a0a8dbd_c.pt,iris,[     75.941      167.65      66.825],purple
flowers/iris/34827362710_83d5b4e4be_c.jpg,masks/iris_34827362710_83d5b4e4be_c.pt,iris,[     149.58      176.23      72.644],purple
flowers/iris/3484849618_a29c4b7219_c.jpg,masks/iris_3484849618_a29c4b7219_c.pt,iris,[     62.048      149.04      106.85],maroon
flowers/iris/3484850026_0b86849678_c.jpg,masks/iris_3484850026_0b86849678_c.pt,iris,[     192.99      153.05      115.73],pink
flowers/iris/3484850098_6f6545cc45_c.jpg,masks/iris_3484850098_6f6545cc45_c.pt,iris,[     79.631      165.04      97.254],maroon
flowers/iris/3492353511_dae482d79d_c.jpg,masks/iris_3492353511_dae482d79d_c.pt,iris,[     101.47      148.77      112.23],purple
flowers/iris/3493470498_f55b10aef9_c.jpg,masks/iris_3493470498_f55b10aef9_c.pt,iris,[     26.728      144.51      116.79],maroon
flowers/iris/3495191055_00bcdd130f_c.jpg,masks/iris_3495191055_00bcdd130f_c.pt,iris,[     124.95      150.96       146.1],brown
flowers/iris/3495194655_d6d1cbdb25_c.jpg,masks/iris_3495194655_d6d1cbdb25_c.pt,iris,[     85.017      148.39      118.71],maroon
flowers/iris/3495362394_7b2ffe4dfc_c.jpg,masks/iris_3495362394_7b2ffe4dfc_c.pt,iris,[     91.002      151.13      125.55],maroon
flowers/iris/3495999652_9eb25b02ea_c.jpg,masks/iris_3495999652_9eb25b02ea_c.pt,iris,[     135.87      137.09      166.23],brown
flowers/iris/3500336407_f7c2a3fb65_c.jpg,masks/iris_3500336407_f7c2a3fb65_c.pt,iris,[     26.795       144.4       111.2],maroon
flowers/iris/35022437235_01be97f514_c.jpg,masks/iris_35022437235_01be97f514_c.pt,iris,[     47.348      143.74      103.75],maroon
