Path,Mask Path,Species,LAB Color
flowers/astilbe/4864831598_27cfcea878_c.jpg,masks/astilbe_48470339757_d1a5f8e531_c.pt,astilbe,[     194.23      123.32      142.62]
flowers/astilbe/48778237571_c2b975f821_c.jpg,masks/astilbe_48483268956_7e215b6378_c.pt,astilbe,[     160.33      144.39      130.69]
flowers/astilbe/4877914708_0ba1ef3682_c.jpg,masks/astilbe_48513563826_dd3ce69df5_c.pt,astilbe,[     93.961         169      133.34]
flowers/astilbe/48796061661_de06dffc59_c.jpg,masks/astilbe_48538641197_ff9452c9e8_c.pt,astilbe,[     149.52      172.33      100.79]
flowers/astilbe/4880868817_0a994fabf6_c.jpg,masks/astilbe_4856318273_443071c69b_c.pt,astilbe,[     128.61      178.64      94.456]
flowers/astilbe/4892079701_458d7fd42f_c.jpg,masks/astilbe_48617575532_9cae85e0c0_c.pt,astilbe,[     200.98      141.62       121.4]
flowers/astilbe/4892080451_5a304c2798_c.jpg,masks/astilbe_4864831598_27cfcea878_c.pt,astilbe,[     214.56      138.32      125.94]
flowers/astilbe/4892679416_bc099afee5_c.jpg,masks/astilbe_48778237571_c2b975f821_c.pt,astilbe,[     184.41      142.12      126.97]
flowers/astilbe/4892680192_3c85e965d4_c.jpg,masks/astilbe_4877914708_0ba1ef3682_c.pt,astilbe,[     223.22      133.52      129.35]
flowers/astilbe/49477308091_697cab21bc_c.jpg,masks/astilbe_48796061661_de06dffc59_c.pt,astilbe,[     56.366      137.78      121.48]
flowers/astilbe/497095291_e4d788bb41_c.jpg,masks/astilbe_4880868817_0a994fabf6_c.pt,astilbe,[     137.43      125.38      134.24]
flowers/astilbe/49908224466_b416de8456_c.jpg,masks/astilbe_4892079701_458d7fd42f_c.pt,astilbe,[     162.56      152.81      130.84]
flowers/astilbe/49925571268_fe6a03845a_c.jpg,masks/astilbe_4892080451_5a304c2798_c.pt,astilbe,[     236.02      128.09      131.96]
flowers/astilbe/4996044062_0b90316044_c.jpg,masks/astilbe_4892679416_bc099afee5_c.pt,astilbe,[     94.259      153.47      120.21]
flowers/astilbe/49981994058_96570eb320_c.jpg,masks/astilbe_4892680192_3c85e965d4_c.pt,astilbe,[     127.05      192.67      122.71]
flowers/astilbe/50007666288_9351517953_c.jpg,masks/astilbe_49477308091_697cab21bc_c.pt,astilbe,[     87.074      148.45       114.5]
flowers/astilbe/50014343787_188bb06644_c.jpg,masks/astilbe_497095291_e4d788bb41_c.pt,astilbe,[     198.38         128         128]
flowers/astilbe/50015310636_9c6b27a254_c.jpg,masks/astilbe_49908224466_b416de8456_c.pt,astilbe,[     205.11      127.21      132.69]
flowers/astilbe/50020213703_28d50cce4c_c.jpg,masks/astilbe_49925571268_fe6a03845a_c.pt,astilbe,[     97.663      154.24      129.96]
flowers/astilbe/50021903578_81c1a694fe_c.jpg,masks/astilbe_4996044062_0b90316044_c.pt,astilbe,[      115.3      130.63      141.12]
flowers/astilbe/50030344616_434bc8dcf7_c.jpg,masks/astilbe_49981994058_96570eb320_c.pt,astilbe,[     184.71       139.4      126.53]
flowers/astilbe/50033618773_3776b3e021_c.jpg,masks/astilbe_50007666288_9351517953_c.pt,astilbe,[     208.54      136.04      127.85]
flowers/astilbe/50060186216_8844b3cc0c_c.jpg,masks/astilbe_50015310636_9c6b27a254_c.pt,astilbe,[     104.26      181.52         137]
flowers/astilbe/50066076763_7996737670_c.jpg,masks/astilbe_50020213703_28d50cce4c_c.pt,astilbe,[      171.4      114.57       143.4]
flowers/astilbe/50066890342_41a15e8119_c.jpg,masks/astilbe_50021903578_81c1a694fe_c.pt,astilbe,[     115.87      161.68       136.4]
flowers/astilbe/50075181436_f9b9b003f0_c.jpg,masks/astilbe_50033618773_3776b3e021_c.pt,astilbe,[     229.26      124.66      124.79]
flowers/astilbe/50076470687_8a990040e6_c.jpg,masks/astilbe_50052286417_750f6b9661_c.pt,astilbe,[     118.12      173.41      134.15]
flowers/astilbe/50090664332_5cc291edc3_c.jpg,masks/astilbe_50060186216_8844b3cc0c_c.pt,astilbe,[     176.99      128.48      127.52]
flowers/astilbe/50093372943_e09c4be4f7_c.jpg,masks/astilbe_50066076763_7996737670_c.pt,astilbe,[     130.48      175.44      134.15]
flowers/astilbe/50101851788_dccf7f1e17_c.jpg,masks/astilbe_50066890342_41a15e8119_c.pt,astilbe,[      65.57      144.62      132.88]
flowers/astilbe/50128590562_63b87ce5f4_c.jpg,masks/astilbe_50071399497_1cf088d39a_c.pt,astilbe,[     45.413      131.41      134.36]
flowers/astilbe/50154771067_6c9d91d975_c.jpg,masks/astilbe_50075181436_f9b9b003f0_c.pt,astilbe,[     203.32      148.26      116.99]
flowers/astilbe/50179162763_7969d69c8e_c.jpg,masks/astilbe_50076470687_8a990040e6_c.pt,astilbe,[     144.55      153.69      120.69]
flowers/astilbe/50214146086_3fa5f15332_c.jpg,masks/astilbe_50090664332_5cc291edc3_c.pt,astilbe,[     194.25      128.49      127.44]
flowers/astilbe/50256312283_579bd183f8_c.jpg,masks/astilbe_50093372943_e09c4be4f7_c.pt,astilbe,[     134.48      138.47       121.9]
flowers/astilbe/50305160742_1b63ed04dc_c.jpg,masks/astilbe_50101851788_dccf7f1e17_c.pt,astilbe,[     178.35      132.29      128.75]
flowers/astilbe/5033434203_2ee7bd0cb9_c.jpg,masks/astilbe_50128590562_63b87ce5f4_c.pt,astilbe,[     142.09      164.16      119.82]
flowers/astilbe/50534684176_c8d215f29f_c.jpg,masks/astilbe_50154771067_6c9d91d975_c.pt,astilbe,[     169.47      165.24      133.45]
flowers/astilbe/50642073752_29b9373b7b_c.jpg,masks/astilbe_50179162763_7969d69c8e_c.pt,astilbe,[     122.48      193.27      166.81]
flowers/astilbe/50673846828_52d49116a4_c.jpg,masks/astilbe_50214146086_3fa5f15332_c.pt,astilbe,[     131.65      136.56      134.38]
flowers/astilbe/50675453211_170c2a36dc_c.jpg,masks/astilbe_50256312283_579bd183f8_c.pt,astilbe,[      203.8      134.64      109.82]
flowers/astilbe/50676091391_2ae057bbd0_c.jpg,masks/astilbe_50305160742_1b63ed04dc_c.pt,astilbe,[     154.46      137.28      113.46]
flowers/astilbe/50677938393_dfed6e89f4_c.jpg,masks/astilbe_5033434203_2ee7bd0cb9_c.pt,astilbe,[     100.02      143.45      94.514]
flowers/astilbe/50679156966_46af9861f0_c.jpg,masks/astilbe_50534684176_c8d215f29f_c.pt,astilbe,[     206.83      133.16      135.49]
flowers/astilbe/50681562822_aa64bf7de1_c.jpg,masks/astilbe_50642073752_29b9373b7b_c.pt,astilbe,[     134.93      195.29      139.58]
flowers/astilbe/50684530518_5365f0162c_c.jpg,masks/astilbe_50673846828_52d49116a4_c.pt,astilbe,[     130.06       165.2      120.54]
flowers/astilbe/50707899943_ce6afc473f_c.jpg,masks/astilbe_50676091391_2ae057bbd0_c.pt,astilbe,[      112.4      162.93      136.23]
flowers/astilbe/50721231383_5d01121422_c.jpg,masks/astilbe_50677938393_dfed6e89f4_c.pt,astilbe,[     208.42      120.69      142.78]
flowers/astilbe/50750055197_52e9e3f660_c.jpg,masks/astilbe_50679156966_46af9861f0_c.pt,astilbe,[     192.35      123.23       144.1]
flowers/astilbe/51237658434_7715a601b7_c.jpg,masks/astilbe_50707899943_ce6afc473f_c.pt,astilbe,[     157.88      120.29      141.54]
flowers/astilbe/51237802760_c7d362b382_c.jpg,masks/astilbe_50721231383_5d01121422_c.pt,astilbe,[     159.89      110.89      155.65]
flowers/astilbe/51248589127_80e91df635_c.jpg,masks/astilbe_50922840468_cfdfffdfa7_c.pt,astilbe,[     191.45      153.64       112.1]
flowers/astilbe/51250062529_d408ab7a14_c.jpg,masks/astilbe_51127792011_20ef019c4a_c.pt,astilbe,[     172.88      151.74      115.86]
flowers/astilbe/51256021419_441b79330d_c.jpg,masks/astilbe_51131533111_e67582fdb3_c.pt,astilbe,[     207.98       127.2      146.56]
flowers/astilbe/51273653232_2410225bd7_c.jpg,masks/astilbe_51237658434_7715a601b7_c.pt,astilbe,[     110.62      131.91      116.47]
flowers/astilbe/51289347607_840486bcdd_c.jpg,masks/astilbe_51237802760_c7d362b382_c.pt,astilbe,[     109.65      145.88      117.22]
flowers/astilbe/51289347812_7819d2f741_c.jpg,masks/astilbe_51241745000_3b0b8baf7d_c.pt,astilbe,[     125.91      150.69       118.6]
flowers/astilbe/51290094731_11dab1e5a0_c.jpg,masks/astilbe_51248589127_80e91df635_c.pt,astilbe,[     166.46      142.58       120.3]
flowers/astilbe/51290271748_35f4f76bd4_c.jpg,masks/astilbe_51250062529_d408ab7a14_c.pt,astilbe,[     64.185      156.28      134.44]
flowers/astilbe/51290813034_a3e2ced238_c.jpg,masks/astilbe_51256021419_441b79330d_c.pt,astilbe,[     104.34      146.82      113.11]
flowers/astilbe/51292780583_f6ec9ae77b_c.jpg,masks/astilbe_51273653232_2410225bd7_c.pt,astilbe,[     80.459       135.3      134.96]
flowers/astilbe/51295552831_31b98a5939_c.jpg,masks/astilbe_51289347812_7819d2f741_c.pt,astilbe,[     60.025      151.72         158]
flowers/astilbe/51303358312_13519d1ce5_c.jpg,masks/astilbe_51290094731_11dab1e5a0_c.pt,astilbe,[     144.37      171.83      114.82]
flowers/astilbe/51313096421_95d7dd8f7c_c.jpg,masks/astilbe_51290271748_35f4f76bd4_c.pt,astilbe,[     177.61      146.18      130.65]
flowers/astilbe/51314101275_e7e251c2ae_c.jpg,masks/astilbe_51290813034_a3e2ced238_c.pt,astilbe,[     155.18      137.81      135.26]
flowers/astilbe/51319339143_d4746b792d_c.jpg,masks/astilbe_51292780583_f6ec9ae77b_c.pt,astilbe,[     159.21      153.51      131.46]
flowers/astilbe/51328976215_fed7c43dc6_c.jpg,masks/astilbe_51292995550_6d9e3a1e37_c.pt,astilbe,[     197.96      129.65      132.12]
flowers/astilbe/51361025462_c2ce3e81b5_c.jpg,masks/astilbe_51295552831_31b98a5939_c.pt,astilbe,[     178.16      128.67      149.11]
flowers/astilbe/51369160482_de9c51d313_c.jpg,masks/astilbe_51303358312_13519d1ce5_c.pt,astilbe,[     155.01      151.76      127.98]
flowers/astilbe/51381378354_9ddaf1eab0_c.jpg,masks/astilbe_51313096421_95d7dd8f7c_c.pt,astilbe,[     155.75       164.3      117.73]
flowers/astilbe/51381650960_ca51f4273d_c.jpg,masks/astilbe_51314101275_e7e251c2ae_c.pt,astilbe,[     141.25      160.44      110.14]
flowers/astilbe/51382894452_6b02af692a_c.jpg,masks/astilbe_51319339143_d4746b792d_c.pt,astilbe,[     68.401      165.99      115.74]
flowers/astilbe/51383428930_bbb1edb44d_c.jpg,masks/astilbe_51328976215_fed7c43dc6_c.pt,astilbe,[     166.36      154.28      114.96]
flowers/astilbe/51387308824_b3bd259009_c.jpg,masks/astilbe_51361025462_c2ce3e81b5_c.pt,astilbe,[     104.89      168.44      126.41]
flowers/astilbe/51430249552_644a242f6d_c.jpg,masks/astilbe_51369160482_de9c51d313_c.pt,astilbe,[     167.02      138.12      135.14]
flowers/astilbe/514504383_02cc16ec83_c.jpg,masks/astilbe_51381378354_9ddaf1eab0_c.pt,astilbe,[     173.17      139.93      124.96]
flowers/astilbe/515403370_536d632032_c.jpg,masks/astilbe_51381650960_ca51f4273d_c.pt,astilbe,[     113.35       140.6      124.88]
flowers/astilbe/5162846330_41a898ec91_c.jpg,masks/astilbe_51382894452_6b02af692a_c.pt,astilbe,[     118.69      176.27      141.58]
flowers/astilbe/51661833407_782e21d6f2_c.jpg,masks/astilbe_51383428930_bbb1edb44d_c.pt,astilbe,[     113.95      162.65       123.4]
flowers/astilbe/51690579742_e20539ffa0_c.jpg,masks/astilbe_51387308824_b3bd259009_c.pt,astilbe,[      96.77      141.26      154.84]
flowers/astilbe/51706085157_f702ff0189_c.jpg,masks/astilbe_51430249552_644a242f6d_c.pt,astilbe,[     162.49      166.62      123.75]
flowers/astilbe/51712026807_1dff4b5547_c.jpg,masks/astilbe_514504383_02cc16ec83_c.pt,astilbe,[     148.63      143.17      145.94]
flowers/astilbe/51735202327_bc45fed592_c.jpg,masks/astilbe_5162846330_41a898ec91_c.pt,astilbe,[     107.35      164.11      97.064]
flowers/astilbe/51770660243_2564be96d8_c.jpg,masks/astilbe_51661833407_782e21d6f2_c.pt,astilbe,[     7.0918      131.44      128.05]
flowers/astilbe/51849580485_7b4aba04bd_c.jpg,masks/astilbe_51690579742_e20539ffa0_c.pt,astilbe,[     54.557      145.52      150.66]
flowers/astilbe/51881624856_5f41f162a8_c.jpg,masks/astilbe_51706085157_f702ff0189_c.pt,astilbe,[     102.88      168.99      130.48]
flowers/astilbe/5267576734_06acd2374d_c.jpg,masks/astilbe_51712026807_1dff4b5547_c.pt,astilbe,[     200.11      112.43      165.23]
flowers/astilbe/526971184_59dc17298d_c.jpg,masks/astilbe_51722357471_248842ae41_c.pt,astilbe,[     79.588      114.92      133.48]
flowers/astilbe/5289043517_9556bb4d3b_c.jpg,masks/astilbe_51735202327_bc45fed592_c.pt,astilbe,[     246.94      123.57      128.76]
flowers/astilbe/5291915812_8dc470b264_c.jpg,masks/astilbe_51770660243_2564be96d8_c.pt,astilbe,[      193.5      134.04      131.02]
flowers/astilbe/5352913291_f79aacfdb9_c.jpg,masks/astilbe_51849580485_7b4aba04bd_c.pt,astilbe,[     109.68      177.59      121.79]
flowers/astilbe/537558878_bcce1f7e29_c.jpg,masks/astilbe_51881624856_5f41f162a8_c.pt,astilbe,[     193.72      149.52      123.79]
flowers/astilbe/5388635044_2d60a8020c_c.jpg,masks/astilbe_5267576734_06acd2374d_c.pt,astilbe,[     118.48      135.11      124.01]
flowers/astilbe/5388635440_297c05a3af_c.jpg,masks/astilbe_526971184_59dc17298d_c.pt,astilbe,[     231.21      124.19      133.36]
flowers/astilbe/5388635814_2cd0cc3822_c.jpg,masks/astilbe_5289043517_9556bb4d3b_c.pt,astilbe,[      179.3      134.38         118]
flowers/astilbe/5388636092_c4a8c77846_c.jpg,masks/astilbe_5291915812_8dc470b264_c.pt,astilbe,[     135.07      180.44      108.95]
flowers/astilbe/5397776357_31ca3feef0_c.jpg,masks/astilbe_5352913291_f79aacfdb9_c.pt,astilbe,[     182.12      125.11      131.14]
flowers/astilbe/5416711926_e5dd93b552_c.jpg,masks/astilbe_537558878_bcce1f7e29_c.pt,astilbe,[     223.57      126.55      127.75]
flowers/astilbe/5569530354_ab79a1ff9c_c.jpg,masks/astilbe_5388635044_2d60a8020c_c.pt,astilbe,[     167.52      138.94      154.95]
flowers/astilbe/564017804_f4f5434d15_c.jpg,masks/astilbe_5388635440_297c05a3af_c.pt,astilbe,[      169.8         134      125.09]
flowers/astilbe/564019984_80ab40d1f2_c.jpg,masks/astilbe_5388635814_2cd0cc3822_c.pt,astilbe,[      201.5      127.96       129.3]
flowers/astilbe/564457657_75dae6ae2a_c.jpg,masks/astilbe_5388636092_c4a8c77846_c.pt,astilbe,[     168.33      135.16      131.56]
flowers/astilbe/564459527_63b7330673_c.jpg,masks/astilbe_5397776357_31ca3feef0_c.pt,astilbe,[     168.08      124.36      119.67]
flowers/astilbe/564460163_a380a5f7fe_c.jpg,masks/astilbe_5416711926_e5dd93b552_c.pt,astilbe,[     188.16      127.78      128.91]
flowers/astilbe/5671418666_c60b01644c_c.jpg,masks/astilbe_5569530354_ab79a1ff9c_c.pt,astilbe,[     192.77      121.19      132.78]
flowers/astilbe/5766306120_8e85913961_c.jpg,masks/astilbe_564019984_80ab40d1f2_c.pt,astilbe,[      233.3      128.98      137.92]
flowers/astilbe/5823952785_495c7d1ea8_c.jpg,masks/astilbe_564457657_75dae6ae2a_c.pt,astilbe,[      130.6      168.75      107.34]
flowers/astilbe/5833135127_94c52ac4b3_c.jpg,masks/astilbe_564459527_63b7330673_c.pt,astilbe,[     76.455      160.62      134.58]
flowers/astilbe/5840026487_c4a1712e28_c.jpg,masks/astilbe_564460163_a380a5f7fe_c.pt,astilbe,[     139.53       170.5      92.318]
flowers/astilbe/5840574702_70e6fb12d7_c.jpg,masks/astilbe_5737631308_d3769e95cb_c.pt,astilbe,[      110.4       161.8       135.9]
flowers/astilbe/5851535650_d41b199d5d_c.jpg,masks/astilbe_5766306120_8e85913961_c.pt,astilbe,[     222.81      120.73       141.5]
flowers/astilbe/5879538380_77ea7be0f4_c.jpg,masks/astilbe_5823952785_495c7d1ea8_c.pt,astilbe,[     168.87      121.15      124.74]
flowers/astilbe/5879538500_13f6c4f2e8_c.jpg,masks/astilbe_5833135127_94c52ac4b3_c.pt,astilbe,[     157.03      142.81      116.75]
flowers/astilbe/5879538660_ed9bc3c6c9_c.jpg,masks/astilbe_5840026487_c4a1712e28_c.pt,astilbe,[     103.36      154.39      129.17]
flowers/astilbe/5882149603_eebe03a774_c.jpg,masks/astilbe_5840574416_2d2a660f3d_c.pt,astilbe,[     158.18      140.66      125.89]
flowers/astilbe/5882719802_b5160d11a2_c.jpg,masks/astilbe_5840574702_70e6fb12d7_c.pt,astilbe,[     195.12      131.48      122.27]
flowers/astilbe/5889139028_6977f9e95c_c.jpg,masks/astilbe_5851535650_d41b199d5d_c.pt,astilbe,[     219.36      134.25      132.04]
flowers/astilbe/5889995332_0a6ab3f323_c.jpg,masks/astilbe_5879538380_77ea7be0f4_c.pt,astilbe,[      206.4      126.98      128.41]
flowers/astilbe/5893479727_9641097d87_c.jpg,masks/astilbe_5879538500_13f6c4f2e8_c.pt,astilbe,[     131.13      182.29      139.22]
flowers/astilbe/5894399563_1fec07f314_c.jpg,masks/astilbe_5879538660_ed9bc3c6c9_c.pt,astilbe,[     192.46      141.55      132.16]
flowers/astilbe/5894400019_e2ec4f344c_c.jpg,masks/astilbe_5882149603_eebe03a774_c.pt,astilbe,[     164.23      144.38      140.45]
flowers/astilbe/5898147027_3b9aa30e58_c.jpg,masks/astilbe_5882719802_b5160d11a2_c.pt,astilbe,[        225      135.85      125.12]
flowers/astilbe/5899734648_3199b734d6_c.jpg,masks/astilbe_5889139028_6977f9e95c_c.pt,astilbe,[     248.11      122.16      136.71]
flowers/astilbe/5912122635_d0f00340a6_c.jpg,masks/astilbe_5889995332_0a6ab3f323_c.pt,astilbe,[     112.57      187.88      145.76]
flowers/astilbe/5913030469_d7013b124d_c.jpg,masks/astilbe_5893479727_9641097d87_c.pt,astilbe,[     236.15      126.01      132.05]
flowers/astilbe/5935302238_b0fef984e4_c.jpg,masks/astilbe_5894399563_1fec07f314_c.pt,astilbe,[     175.39       145.6      111.52]
flowers/astilbe/5947253680_5e79271b2e_c.jpg,masks/astilbe_5894400019_e2ec4f344c_c.pt,astilbe,[     230.11      131.23      128.31]
flowers/astilbe/5947349690_2ff86a4e10_c.jpg,masks/astilbe_5898147027_3b9aa30e58_c.pt,astilbe,[     152.33      139.19      169.25]
flowers/astilbe/5947566234_9af75de5ef_c.jpg,masks/astilbe_5899734648_3199b734d6_c.pt,astilbe,[     93.687      155.35      127.27]
flowers/astilbe/5947566428_f236c31c52_c.jpg,masks/astilbe_5912122635_d0f00340a6_c.pt,astilbe,[     178.07      150.87      115.23]
flowers/astilbe/5947566592_a44b4f047e_c.jpg,masks/astilbe_5913030469_d7013b124d_c.pt,astilbe,[     148.54      157.04      101.41]
flowers/astilbe/5952830022_c8263d00c9_c.jpg,masks/astilbe_5935302238_b0fef984e4_c.pt,astilbe,[     212.69      148.88      119.81]
flowers/astilbe/5954785003_2742f823d0_c.jpg,masks/astilbe_5947253680_5e79271b2e_c.pt,astilbe,[     149.11      144.23      144.86]
flowers/astilbe/5955140177_313aa0189d_c.jpg,masks/astilbe_5947349690_2ff86a4e10_c.pt,astilbe,[     166.02       160.9      121.03]
flowers/astilbe/5955272162_16beb7fac2_c.jpg,masks/astilbe_5947566234_9af75de5ef_c.pt,astilbe,[      135.6      139.53      155.97]
flowers/astilbe/5957559880_a1f4d6b981_c.jpg,masks/astilbe_5947566428_f236c31c52_c.pt,astilbe,[     126.79      181.62      120.75]
flowers/astilbe/5961587702_4d60a1cd90_c.jpg,masks/astilbe_5947566592_a44b4f047e_c.pt,astilbe,[      127.4      183.47      152.45]
flowers/astilbe/5961970413_4322b01718_c.jpg,masks/astilbe_5952830022_c8263d00c9_c.pt,astilbe,[      139.2      148.33      117.73]
flowers/astilbe/5965435034_35c8c96f91_c.jpg,masks/astilbe_5954785003_2742f823d0_c.pt,astilbe,[      154.6      140.54      134.63]
flowers/astilbe/5993660397_ae578a0dbf_c.jpg,masks/astilbe_5955140177_313aa0189d_c.pt,astilbe,[     194.41      137.66      121.26]
flowers/astilbe/5994502753_fc45a688ba_c.jpg,masks/astilbe_5955272162_16beb7fac2_c.pt,astilbe,[      149.8       175.4       123.1]
flowers/astilbe/5998138495_8c9752c44b_c.jpg,masks/astilbe_5957559880_a1f4d6b981_c.pt,astilbe,[     135.18      196.23      139.92]
flowers/astilbe/6006836018_b0572a2904_c.jpg,masks/astilbe_5961587702_4d60a1cd90_c.pt,astilbe,[     78.501      148.99      127.31]
flowers/astilbe/6011416298_cd53f7510d_c.jpg,masks/astilbe_5965435034_35c8c96f91_c.pt,astilbe,[     97.184      169.62      149.07]
flowers/astilbe/6016477045_46ef7ff211_c.jpg,masks/astilbe_5993660397_ae578a0dbf_c.pt,astilbe,[     166.34      143.83      131.28]
flowers/astilbe/6027782289_b1537e798b_c.jpg,masks/astilbe_5994502753_fc45a688ba_c.pt,astilbe,[     95.658      179.12       151.6]
flowers/astilbe/6032422183_5234999440_c.jpg,masks/astilbe_5998138495_8c9752c44b_c.pt,astilbe,[     73.409      144.48      131.24]
flowers/astilbe/6033570299_fc785b749c_c.jpg,masks/astilbe_6006836018_b0572a2904_c.pt,astilbe,[     113.34      143.93      123.98]
flowers/astilbe/6066693968_9f972722ea_c.jpg,masks/astilbe_6008400719_e17be67ffc_c.pt,astilbe,[     136.77      152.33      119.47]
flowers/astilbe/6083763958_65a20967eb_c.jpg,masks/astilbe_6011416298_cd53f7510d_c.pt,astilbe,[     141.76      161.39      104.47]
flowers/astilbe/6104900013_a302609a54_c.jpg,masks/astilbe_6016477045_46ef7ff211_c.pt,astilbe,[     80.909      157.35      92.605]
flowers/astilbe/6369957371_fccba16257_c.jpg,masks/astilbe_6027782289_b1537e798b_c.pt,astilbe,[     75.575      156.83      126.97]
flowers/astilbe/6369961381_4196dac3d0_c.jpg,masks/astilbe_6032422183_5234999440_c.pt,astilbe,[     113.58      134.66      124.07]
flowers/astilbe/6732383639_6a16fe6863_c.jpg,masks/astilbe_6033570299_fc785b749c_c.pt,astilbe,[     130.34      155.08       138.1]
flowers/astilbe/6837948138_2fe016ded3_c.jpg,masks/astilbe_6083763958_65a20967eb_c.pt,astilbe,[     135.65      152.28       123.9]
flowers/astilbe/6837948658_d0a9e0fd6f_c.jpg,masks/astilbe_6104900013_a302609a54_c.pt,astilbe,[     140.24      147.89       119.6]
flowers/astilbe/6837949668_4a70a12c19_c.jpg,masks/astilbe_6369957371_fccba16257_c.pt,astilbe,[     252.43       127.6      127.75]
flowers/astilbe/6837950638_dcc0eaa347_c.jpg,masks/astilbe_6369961381_4196dac3d0_c.pt,astilbe,[     162.94       137.4      124.65]
flowers/astilbe/6837951722_f729c4f3f3_c.jpg,masks/astilbe_6732383639_6a16fe6863_c.pt,astilbe,[     127.16      133.19      130.91]
flowers/astilbe/6837953152_7825f0a239_c.jpg,masks/astilbe_6782908187_4b84018e2e_c.pt,astilbe,[     90.826      148.15       133.5]
flowers/astilbe/6837953788_bef6a47857_c.jpg,masks/astilbe_6837948138_2fe016ded3_c.pt,astilbe,[      242.2      126.42      128.38]
flowers/astilbe/6837955722_df86f7803f_c.jpg,masks/astilbe_6837948658_d0a9e0fd6f_c.pt,astilbe,[     185.34      143.02      115.28]
flowers/astilbe/6837956244_9ffd60be9f_c.jpg,masks/astilbe_6837949668_4a70a12c19_c.pt,astilbe,[     138.87      131.34      145.32]
flowers/astilbe/6837957126_d5456f8ff0_c.jpg,masks/astilbe_6837950638_dcc0eaa347_c.pt,astilbe,[     125.04      186.05      103.46]
flowers/astilbe/6837957562_4b46034638_c.jpg,masks/astilbe_6837951722_f729c4f3f3_c.pt,astilbe,[     186.66      126.88      144.01]
flowers/astilbe/6837959144_79454aec92_c.jpg,masks/astilbe_6837953788_bef6a47857_c.pt,astilbe,[     118.73       126.1       135.7]
flowers/astilbe/6837960572_336e5d2ab3_c.jpg,masks/astilbe_6837955722_df86f7803f_c.pt,astilbe,[     150.72      139.03      147.33]
flowers/astilbe/6837960886_f19d2b4c7d_c.jpg,masks/astilbe_6837956244_9ffd60be9f_c.pt,astilbe,[     180.38      160.14      127.74]
flowers/astilbe/697016523_981ee7dcb5_c.jpg,masks/astilbe_6837957126_d5456f8ff0_c.pt,astilbe,[     117.54      183.62      149.95]
flowers/astilbe/6973951551_c0d1456db8_c.jpg,masks/astilbe_6837957562_4b46034638_c.pt,astilbe,[      170.3      140.44      127.58]
flowers/astilbe/6984076377_6db127aeb1_c.jpg,masks/astilbe_6837960572_336e5d2ab3_c.pt,astilbe,[     136.37      135.28      118.75]
